#keggName_to_taxonName	Bacteroides reticulotermitis	Bacteroidaceae bacterium HV4-6-C5C	Prevotella oryzae	Prevotella paludivivens	Acetobacter nitrogenifigens	Acetobacter oeni	Acetobacter okinawensis	Acetobacter orientalis	Acetobacter papayae	Acetobacter persici	Acetobacter aceti	Gluconacetobacter diazotrophicus	Gluconacetobacter liquefaciens	Neoasaia chiangmaiensis	Desulfovibrio alcoholivorans	Pseudoclavibacter soli	Acidipropionibacterium jensenii	Lactobacillus brevis	Lactobacillus fuchuensis	Lactobacillus sakei	Leuconostoc gelidum	Clostridium amylolyticum	Clostridium carboxidivorans	Clostridium drakei	Clostridium kluyveri	Clostridium scatologenes	Clostridium sp. JN500901	Clostridium sp. KNHs216	Clostridium sp. W14A	Oscillibacter ruminantium	Oscillibacter valericigenes	Caproiciproducens sp. NJN-50	Pseudoflavonifractor sp. Marseille-P3106	Ruminococcaceae bacterium HV4-5-B5C	Clostridiales bacterium	Clostridiales bacterium oral taxon 876	Methanobacterium paludis
K04488 nitrogen fixation protein NifU and related proteins	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	4	0	0	0	45	0	0	0	0	0	10	0	0	0	0	0	0
K04516 chorismate mutase [EC:5.4.99.5]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K04517 prephenate dehydrogenase [EC:1.3.1.12]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	21	0	657	0	237	0	0	0	0	0	3	3	0	0	0	0	14
K04518 prephenate dehydratase [EC:4.2.1.51]	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27
K04562 flagellar biosynthesis protein FlhG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	163	2	0	0	0	0	0	0	0	0	0	0	0
K04564 superoxide dismutase, Fe-Mn family [EC:1.15.1.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	21	0	0	0	0	111	2	0	0	0	0	0	6	0	0	0	0	2
K04565 superoxide dismutase, Cu-Zn family [EC:1.15.1.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
K04566 lysyl-tRNA synthetase, class I [EC:6.1.1.6]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
K04567 lysyl-tRNA synthetase, class II [EC:6.1.1.6]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	7	0	0	0	1	82	0	0	0	0	0	2	2	0	0	0	0	0
K04568 elongation factor P--(R)-beta-lysine ligase [EC:6.3.1.-]	0	0	0	0	0	0	0	0	0	0	1	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K04651 hydrogenase nickel incorporation protein HypA/HybF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	3
K04652 hydrogenase nickel incorporation protein HypB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1
K04653 hydrogenase expression/formation protein HypC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	1
K04654 hydrogenase expression/formation protein HypD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	371	0	0	0	0	0	24
K04655 hydrogenase expression/formation protein HypE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	446	0	0	0	0	0	4
K04656 hydrogenase maturation protein HypF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	96	0	0	0	0	0	63
K04720 threonine-phosphate decarboxylase [EC:4.1.1.81]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
K04744 LPS-assembly protein	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K04750 PhnB protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K04751 nitrogen regulatory protein P-II 1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	79	0	0	0	0	0	0	8	0	0	0	0	0
K04754 phospholipid-binding lipoprotein MlaA	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K04756 alkyl hydroperoxide reductase subunit D	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K04757 serine/threonine-protein kinase RsbW [EC:2.7.11.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
K04758 ferrous iron transport protein A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	107	0	0	0	0	0	7	8	0	3	0	0	0
K04759 ferrous iron transport protein B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	2	322	5	0	0	0	0	157	21	0	0	0	0	101
K04761 LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K04762 ribosome-associated heat shock protein Hsp15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K04763 integrase/recombinase XerD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	13	0	34	16	0	0	1	0	213	0	0	0	0	12	5	0	0	0	0	12
K04764 integration host factor subunit alpha	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K04765 nucleoside triphosphate diphosphatase [EC:3.6.1.9]	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K04769 AbrB family transcriptional regulator, stage V sporulation protein T	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	6	0	0	0	0	0	0
K04771 serine protease Do [EC:3.4.21.107]	0	0	0	0	0	1	0	0	0	0	47	21	0	0	0	0	0	3	0	39	28	0	4	5	278	3	0	0	0	0	0	1	0	0	0	0	0
K04773 protease IV [EC:3.4.21.-]	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K04794 peptidyl-tRNA hydrolase, PTH2 family [EC:3.1.1.29]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
K04795 fibrillarin-like pre-rRNA processing protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
K04796 small nuclear ribonucleoprotein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
K04797 prefoldin alpha subunit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
K04798 prefoldin beta subunit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
K04799 flap endonuclease-1 [EC:3.-.-.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
K04800 replication factor C large subunit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61
K04801 replication factor C small subunit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
K04802 proliferating cell nuclear antigen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
K04835 methylaspartate ammonia-lyase [EC:4.3.1.2]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
K05275 pyridoxine 4-dehydrogenase [EC:1.1.1.65]	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05306 phosphonoacetaldehyde hydrolase [EC:3.11.1.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05311 central glycolytic genes regulator	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05337 ferredoxin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	65	0	0	0	0	0	7	0	0	0	0	0	7
K05338 holin-like protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05340 glucose uptake protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	20	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05342 alpha,alpha-trehalose phosphorylase [EC:2.4.1.64]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05346 deoxyribonucleoside regulator	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05349 beta-glucosidase [EC:3.2.1.21]	0	0	0	0	0	0	0	0	0	0	0	0	0	2992	0	0	7	10	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0
K05350 beta-glucosidase [EC:3.2.1.21]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05358 quinate dehydrogenase (quinone) [EC:1.1.5.8]	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05364 penicillin-binding protein A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	6	0	240	0	0	0	0	0	0	11	0	0	0	0	0
K05366 penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]	0	0	0	0	0	0	0	0	0	0	41	3	0	2	0	0	0	10	1	171	49	0	0	6	807	0	0	0	0	0	85	23	0	0	0	0	0
K05396 D-cysteine desulfhydrase [EC:4.4.1.15]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0
K05515 penicillin-binding protein 2 [EC:3.4.16.4]	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	6	132	962	3	0	0	0	0	0	15	0	0	0	0	0
K05520 protease I [EC:3.5.1.124]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05522 endonuclease VIII [EC:3.2.2.- 4.2.99.18]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05540 tRNA-dihydrouridine synthase B [EC:1.-.-.-]	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05566 multicomponent Na+:H+ antiporter subunit B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0
K05568 multicomponent Na+:H+ antiporter subunit D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0
K05569 multicomponent Na+:H+ antiporter subunit E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0
K05570 multicomponent Na+:H+ antiporter subunit F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
K05571 multicomponent Na+:H+ antiporter subunit G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
K05592 ATP-dependent RNA helicase DeaD [EC:3.6.4.13]	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	1	0	0	1	0	0	43	383	0	0	0	0	0	104	5	0	0	0	0	24
K05601 hydroxylamine reductase [EC:1.7.99.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	1	0	0	0	0	8	0	0	0	0	0	21
K05602 histidinol-phosphatase [EC:3.1.3.15]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05606 methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05715 2-phosphoglycerate kinase [EC:2.7.2.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
K05716 cyclic 2,3-diphosphoglycerate synthetase [EC:4.6.1.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
K05770 translocator protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	2	0	0	0	0	0	0	18	0	0	0	0	0	40
K05786 chloramphenicol-sensitive protein RarD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	661	191	0	0	0	0	0	0	0	0	0	0	0	0
K05788 integration host factor subunit beta	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05794 tellurite resistance protein TerC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	1	82	0	0	0	0	0	0	0	0	0	0	0	0
K05799 GntR family transcriptional regulator, transcriptional repressor for pyruvate dehydrogenase complex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	126	79	0	0	0	0	0
K05807 outer membrane protein assembly factor BamD	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05808 putative sigma-54 modulation protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	6	70	0	0	0	0	0	12	6	0	0	0	0	0
K05810 polyphenol oxidase [EC:1.10.3.-]	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	46	200	2	0	0	0	0	26	8	0	0	0	0	0
K05813 sn-glycerol 3-phosphate transport system substrate-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	19	81	0	0	0	0	0	0	0	0	0	0	0	0	0
K05814 sn-glycerol 3-phosphate transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5	0	4	9	0	0	0	0	0	0	0	0	0	0	0	0	0
K05815 sn-glycerol 3-phosphate transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
K05816 sn-glycerol 3-phosphate transport system ATP-binding protein [EC:7.6.2.10]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05820 MFS transporter, PPP family, 3-phenylpropionic acid transporter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0
K05822 tetrahydrodipicolinate N-acetyltransferase [EC:2.3.1.89]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
K05823 N-acetyldiaminopimelate deacetylase [EC:3.5.1.47]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05825 2-aminoadipate transaminase [EC:2.6.1.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	0	0	7	0	0	0	0	0
K05832 putative ABC transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	11	12	0	3	0	499	0	0	0	0	0	8	14	0	0	0	0	0
K05833 putative ABC transport system ATP-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	14	4	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0
K05837 rod shape determining protein RodA	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	39	0	16	10	0	29	0	313	3	0	0	0	0	20	7	0	0	0	0	0
K05838 putative thioredoxin	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05845 osmoprotectant transport system substrate-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	1	30	0	0	0	0	398	0	0	0	0	0	7	0	0	0	0	0	0
K05846 osmoprotectant transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	14	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
K05847 osmoprotectant transport system ATP-binding protein [EC:7.6.2.9]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	12	6	81	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
K05873 adenylate cyclase, class 2 [EC:4.6.1.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
K05878 phosphoenolpyruvate---glycerone phosphotransferase subunit DhaK [EC:2.7.1.121]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	103	0	0	0	0	0	0	0	0	8	0	0	0	0	0
K05879 phosphoenolpyruvate---glycerone phosphotransferase subunit DhaL [EC:2.7.1.121]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	583	0	0	0	0	0	0	15	0	0	0	0	0
K05881 phosphoenolpyruvate---glycerone phosphotransferase subunit DhaM [EC:2.7.1.121]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
K05884 L-2-hydroxycarboxylate dehydrogenase (NAD+) [EC:1.1.1.337]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
K05895 precorrin-6A/cobalt-precorrin-6A reductase [EC:1.3.1.54 1.3.1.106]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0	11
K05896 segregation and condensation protein A	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	2	0	41	10	0	2	0	36	0	0	0	0	0	21	8	0	0	0	0	0
K05910 NADH peroxidase [EC:1.11.1.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05916 nitric oxide dioxygenase [EC:1.14.12.17]	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05919 superoxide reductase [EC:1.15.1.2]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0
K05934 precorrin-3B C17-methyltransferase [EC:2.1.1.131]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	43
K05936 precorrin-4/cobalt-precorrin-4 C11-methyltransferase [EC:2.1.1.133 2.1.1.271]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27
K05937 uncharacterized protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05942 citrate (Re)-synthase [EC:2.3.3.3]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	209	0	0	0	0	0	0	0	0	0	0	0	0
K05946 N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase [EC:2.4.1.187]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	90	0	0	0	0	0	3	0	0	0	0	18	0	0	0	0	0	0
K05964 holo-ACP synthase [EC:2.7.7.61]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	13	0	0	0	0	0	0	0	0	0	0	0
K05966 triphosphoribosyl-dephospho-CoA synthase [EC:2.4.2.52]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	27
K05967 uncharacterized protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	196	3	0	0	0	0	0	0	0	0	0	0	0
K05979 2-phosphosulfolactate phosphatase [EC:3.1.3.71]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	188	1	0	0	0	0	0	0	0	0	0	0	13
K05982 deoxyribonuclease V [EC:3.1.21.7]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05985 ribonuclease M5 [EC:3.1.26.8]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	21	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0
K05989 alpha-L-rhamnosidase [EC:3.2.1.40]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05995 dipeptidase E [EC:3.4.13.21]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
K06001 tryptophan synthase beta chain [EC:4.2.1.20]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	6	0	0	0	0	2
K06012 spore protease [EC:3.4.24.78]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	26	1	0	0	0	0	0
K06015 N-acyl-D-amino-acid deacylase [EC:3.5.1.81]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0
K06016 beta-ureidopropionase / N-carbamoyl-L-amino-acid hydrolase [EC:3.5.1.6 3.5.1.87]	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0
K06019 pyrophosphatase PpaX [EC:3.6.1.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
K06023 HPr kinase/phosphorylase [EC:2.7.11.- 2.7.4.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	72	0	0	0	0	0	21	2	1	0	0	0	0
K06024 segregation and condensation protein B	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	29	3	0	0	0	112	1	0	0	0	0	2	1	0	0	0	0	0
K06041 arabinose-5-phosphate isomerase [EC:5.3.1.13]	0	0	0	0	0	0	0	0	0	0	12	0	0	21	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0
K06042 precorrin-8X/cobalt-precorrin-8 methylmutase [EC:5.4.99.61 5.4.99.60]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
K06044 (1->4)-alpha-D-glucan 1-alpha-D-glucosylmutase [EC:5.4.99.15]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K06045 squalene-hopene/tetraprenyl-beta-curcumene cyclase [EC:5.4.99.17 4.2.1.129]	0	0	0	0	0	0	0	0	0	0	0	1	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K06075 MarR family transcriptional regulator, transcriptional regulator for hemolysin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K06117 glycerol-1-phosphatase [EC:3.1.3.21]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K06131 cardiolipin synthase A/B [EC:2.7.8.-]	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	19	1	2	126	10	0	0	0	140	0	0	0	0	0	50	0	0	0	0	0	0
