#keggName_to_taxonName	Bacteroidaceae bacterium HV4-6-C5C	Prevotella paludivivens	Acetobacter aceti	Pseudoclavibacter soli	Lactobacillus fuchuensis	Lactobacillus sakei	Clostridium kluyveri	Clostridium sp. JN500901	Clostridium sp. KNHs216	Clostridium sp. W14A	uncultured Clostridiales bacterium	Faecalicatena fissicatena	Hespellia stercorisuis	Oscillibacter sp. CAG:155	Oscillibacter ruminantium	Oscillibacter valericigenes	Oscillibacter sp. 1-3	Oscillibacter sp. 57_20	Oscillibacter sp. PC13	Desulfitobacterium hafniense	Caproiciproducens galactitolivorans	Caproiciproducens sp. NJN-50	Marasmitruncus massiliensis	Papillibacter cinnamivorans	Pseudoflavonifractor capillosus	Pseudoflavonifractor sp. Marseille-P3106	Pygmaiobacter massiliensis	Sporobacter termitidis	Ruminococcaceae bacterium HV4-5-B5C	Intestinimonas butyriciproducens	Clostridiales bacterium	Firmicutes bacterium CAG:129	Firmicutes bacterium HGW-Firmicutes-16	Methanobacterium paludis
K03736 ethanolamine ammonia-lyase small subunit [EC:4.3.1.7]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
K03737 pyruvate-ferredoxin/flavodoxin oxidoreductase [EC:1.2.7.1 1.2.7.-]	0	0	0	0	0	0	382	0	0	0	0	0	0	0	0	734	0	0	0	0	0	796	0	0	0	0	0	0	0	1	0	0	0	0
K03739 membrane protein involved in D-alanine export	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03740 D-alanine transfer protein	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03741 arsenate reductase (thioredoxin) [EC:1.20.4.4]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
K03742 nicotinamide-nucleotide amidase [EC:3.5.1.42]	0	0	0	0	0	0	237	0	0	0	0	0	0	0	0	78	0	0	0	0	0	6	0	0	0	0	0	0	0	3	0	0	0	0
K03744 LemA protein	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
K03750 molybdopterin molybdotransferase [EC:2.10.1.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138
K03752 molybdenum cofactor guanylyltransferase [EC:2.7.7.77]	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03753 molybdopterin-guanine dinucleotide biosynthesis adapter protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
K03758 arginine:ornithine antiporter / lysine permease	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03763 DNA polymerase III subunit alpha, Gram-positive type [EC:2.7.7.7]	0	0	0	0	0	35	382	1	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	1	0	0	0	0
K03768 peptidyl-prolyl cis-trans isomerase B (cyclophilin B) [EC:5.2.1.8]	0	0	0	0	0	9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4	0	0	0	0
K03771 peptidyl-prolyl cis-trans isomerase SurA [EC:5.2.1.8]	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03775 FKBP-type peptidyl-prolyl cis-trans isomerase SlyD [EC:5.2.1.8]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
K03778 D-lactate dehydrogenase [EC:1.1.1.28]	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	34	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0
K03781 catalase [EC:1.11.1.6]	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03783 purine-nucleoside phosphorylase [EC:2.4.2.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
K03784 purine-nucleoside phosphorylase [EC:2.4.2.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03785 3-dehydroquinate dehydratase I [EC:4.2.1.10]	0	0	0	0	0	19	82	0	0	0	0	0	0	0	0	3800	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	2
K03786 3-dehydroquinate dehydratase II [EC:4.2.1.10]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
K03787 5'-nucleotidase [EC:3.1.3.5]	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
K03789 [ribosomal protein S18]-alanine N-acetyltransferase [EC:2.3.1.266]	0	0	0	0	0	5	80	0	0	0	0	0	0	0	0	30	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	6
K03790 [ribosomal protein S5]-alanine N-acetyltransferase [EC:2.3.1.267]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
K03797 carboxyl-terminal processing protease [EC:3.4.21.102]	2	0	3	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	16	0	0	0	0
K03798 cell division protease FtsH [EC:3.4.24.-]	0	0	4	0	0	6	38	0	0	0	0	0	0	0	0	144	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
K03799 heat shock protein HtpX [EC:3.4.24.-]	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109
K03800 lipoate---protein ligase [EC:6.3.1.20]	0	0	0	0	0	6	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
K03801 lipoyl(octanoyl) transferase [EC:2.3.1.181]	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03802 cyanophycin synthetase [EC:6.3.2.29 6.3.2.30]	0	0	0	0	0	0	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0
K03803 sigma-E factor negative regulatory protein RseC	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03808 paraquat-inducible protein A	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03810 virulence factor	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03811 nicotinamide mononucleotide transporter	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03816 xanthine phosphoribosyltransferase [EC:2.4.2.22]	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0
K03820 apolipoprotein N-acyltransferase [EC:2.3.1.269]	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03823 phosphinothricin acetyltransferase [EC:2.3.1.183]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
K03827 putative acetyltransferase [EC:2.3.1.-]	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03856 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]	0	0	0	0	0	19	28	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
K03885 NADH dehydrogenase [EC:1.6.99.3]	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03892 ArsR family transcriptional regulator, arsenate/arsenite/antimonite-responsive transcriptional repressor	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
K03924 MoxR-like ATPase [EC:3.6.3.-]	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03925 MraZ protein	0	0	13	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
K03926 periplasmic divalent cation tolerance protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
K03928 carboxylesterase [EC:3.1.1.1]	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03969 phage shock protein A	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03973 phage shock protein C	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03976 Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase [EC:3.1.1.-]	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03977 GTPase	0	0	0	0	0	2	62	0	0	0	0	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0
K03978 GTP-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0	0	0	0
K03979 GTPase [EC:3.6.5.-]	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	8	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
K04024 ethanolamine utilization protein EutJ	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K04028 ethanolamine utilization protein EutN	0	0	0	0	0	0	40	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K04029 ethanolamine utilization protein EutP	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
K04031 ethanolamine utilization protein EutS	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K04041 fructose-1,6-bisphosphatase III [EC:3.1.3.11]	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0
K04042 bifunctional UDP-N-acetylglucosamine pyrophosphorylase / Glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]	0	0	3	0	0	1	136	0	0	0	0	0	0	0	0	89	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0
K04043 molecular chaperone DnaK	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4
K04061 flagellar biosynthesis protein	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	194	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
K04063 lipoyl-dependent peroxidase	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K04066 primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:3.6.4.-]	0	0	8	0	0	14	122	0	0	0	0	0	0	0	0	1682	0	0	0	0	0	24	0	0	0	0	0	0	0	8	0	0	0	0
K04068 anaerobic ribonucleoside-triphosphate reductase activating protein [EC:1.97.1.4]	0	0	0	0	0	9	29	0	0	0	0	0	0	0	0	196	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
K04069 pyruvate formate lyase activating enzyme [EC:1.97.1.4]	0	0	0	0	0	6	167	0	0	0	0	0	0	0	0	316	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	80
K04070 putative pyruvate formate lyase activating enzyme [EC:1.97.1.4]	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	202	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
K04072 acetaldehyde dehydrogenase / alcohol dehydrogenase [EC:1.2.1.10 1.1.1.1]	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	9760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
K04074 cell division initiation protein	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0
K04075 tRNA(Ile)-lysidine synthase [EC:6.3.4.19]	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	338	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
K04076 ATP-dependent Lon protease [EC:3.4.21.53]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
K04077 chaperonin GroEL	0	1	0	0	0	0	19	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0
K04078 chaperonin GroES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
K04079 molecular chaperone HtpG	0	0	1	0	0	0	34	0	0	0	0	0	0	0	0	353	0	0	0	0	0	4	0	0	0	0	0	0	0	6	0	0	0	0
K04083 molecular chaperone Hsp33	0	0	0	0	0	4	105	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
K04086 ATP-dependent Clp protease ATP-binding subunit ClpL	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K04093 chorismate mutase [EC:5.4.99.5]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
K04094 methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase [EC:2.1.1.74]	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
K04095 cell filamentation protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K04096 DNA processing protein	0	0	3	0	0	20	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
K04477 putative hydrolase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
K04480 methanol---5-hydroxybenzimidazolylcobamide Co-methyltransferase [EC:2.1.1.90]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35
K04484 DNA repair protein RadB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29
K04485 DNA repair protein RadA/Sms	0	0	0	0	0	1	69	1	0	0	0	0	0	0	0	25	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
K04486 histidinol-phosphatase (PHP family) [EC:3.1.3.15]	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	90	0	0	0	0	0	11	0	0	0	0	0	0	0	27	0	0	0	0
K04487 cysteine desulfurase [EC:2.8.1.7]	0	0	0	0	0	8	50	0	0	0	0	0	0	0	0	457	0	0	0	0	0	12	0	0	0	0	0	0	0	8	0	0	0	12
K04488 nitrogen fixation protein NifU and related proteins	0	0	0	0	0	5	20	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K04516 chorismate mutase [EC:5.4.99.5]	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K04517 prephenate dehydrogenase [EC:1.3.1.12]	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	163	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	16
K04518 prephenate dehydratase [EC:4.2.1.51]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
K04562 flagellar biosynthesis protein FlhG	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K04564 superoxide dismutase, Fe-Mn family [EC:1.15.1.1]	0	0	0	0	0	7	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1
K04565 superoxide dismutase, Cu-Zn family [EC:1.15.1.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
K04566 lysyl-tRNA synthetase, class I [EC:6.1.1.6]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35
K04567 lysyl-tRNA synthetase, class II [EC:6.1.1.6]	0	0	0	0	0	3	40	0	0	0	0	0	0	0	0	29	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0
K04651 hydrogenase nickel incorporation protein HypA/HybF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
K04652 hydrogenase nickel incorporation protein HypB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
K04653 hydrogenase expression/formation protein HypC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K04654 hydrogenase expression/formation protein HypD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
K04655 hydrogenase expression/formation protein HypE	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	1002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
K04656 hydrogenase maturation protein HypF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59
K04720 threonine-phosphate decarboxylase [EC:4.1.1.81]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
K04744 LPS-assembly protein	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K04751 nitrogen regulatory protein P-II 1	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1
K04754 phospholipid-binding lipoprotein MlaA	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K04758 ferrous iron transport protein A	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
K04759 ferrous iron transport protein B	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	310	0	0	0	0	0	34	0	0	0	0	0	0	0	12	0	0	0	95
K04761 LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K04763 integrase/recombinase XerD	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	7	0	0	0	0	0	0	0	15	0	0	0	17
K04765 nucleoside triphosphate diphosphatase [EC:3.6.1.9]	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K04769 AbrB family transcriptional regulator, stage V sporulation protein T	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	59	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0
K04771 serine protease Do [EC:3.4.21.107]	0	0	10	0	0	7	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	12	0	0	0	0
K04795 fibrillarin-like pre-rRNA processing protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
K04796 small nuclear ribonucleoprotein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
K04797 prefoldin alpha subunit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
K04798 prefoldin beta subunit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
K04799 flap endonuclease-1 [EC:3.-.-.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
K04800 replication factor C large subunit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62
K04801 replication factor C small subunit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
K04802 proliferating cell nuclear antigen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
K05306 phosphonoacetaldehyde hydrolase [EC:3.11.1.1]	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05311 central glycolytic genes regulator	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05337 ferredoxin	0	0	0	0	0	7	29	0	0	0	0	0	0	0	0	21	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9
K05340 glucose uptake protein	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05349 beta-glucosidase [EC:3.2.1.21]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
K05358 quinate dehydrogenase (quinone) [EC:1.1.5.8]	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05364 penicillin-binding protein A	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
K05366 penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]	0	0	7	0	0	74	403	0	0	0	0	0	0	0	0	968	0	0	0	0	0	11	0	0	0	0	0	0	0	64	0	0	0	0
K05396 D-cysteine desulfhydrase [EC:4.4.1.15]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05515 penicillin-binding protein 2 [EC:3.4.16.4]	0	0	0	0	0	0	527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0
K05520 protease I [EC:3.5.1.124]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05566 multicomponent Na+:H+ antiporter subunit B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05567 multicomponent Na+:H+ antiporter subunit C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05568 multicomponent Na+:H+ antiporter subunit D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05569 multicomponent Na+:H+ antiporter subunit E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05570 multicomponent Na+:H+ antiporter subunit F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05571 multicomponent Na+:H+ antiporter subunit G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05592 ATP-dependent RNA helicase DeaD [EC:3.6.4.13]	0	0	28	0	1	0	186	0	0	0	0	0	0	0	0	539	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	17
K05601 hydroxylamine reductase [EC:1.7.99.1]	0	4	0	0	0	0	48	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
K05715 2-phosphoglycerate kinase [EC:2.7.2.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
K05716 cyclic 2,3-diphosphoglycerate synthetase [EC:4.6.1.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
K05770 translocator protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46
K05786 chloramphenicol-sensitive protein RarD	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05794 tellurite resistance protein TerC	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05799 GntR family transcriptional regulator, transcriptional repressor for pyruvate dehydrogenase complex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1727	0	0	0	0	0	4069	0	0	0	0	0	0	0	2	0	0	0	0
K05808 putative sigma-54 modulation protein	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	101	0	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	0
