#keggName_to_taxonName	Bacteroides fragilis	Bacteroides graminisolvens	Bacteroides ihuae	Bacteroides intestinalis	Bacteroides luti	Bacteroides reticulotermitis	Bacteroidaceae bacterium HV4-6-C5C	Dysgonomonas sp. BGC7	Prevotella oryzae	Prevotella paludivivens	Desulfovibrio legallii	Desulfovibrio sp. AM18-2	Actinomyces provencensis	Pseudoclavibacter soli	Lactobacillus paracasei	Lactobacillus fuchuensis	Lactobacillus sakei	Leuconostoc gelidum	Clostridium amylolyticum	Clostridium carboxidivorans	Clostridium drakei	Clostridium kluyveri	Clostridium luticellarii	Clostridium scatologenes	Clostridium tyrobutyricum	Clostridium sp. JN-9	Clostridium sp. JN500901	Clostridium sp. KNHs216	Clostridium sp. W14A	Oscillibacter ruminantium	Oscillibacter valericigenes	Desulfitobacterium metallireducens	Caproiciproducens galactitolivorans	Caproiciproducens sp. NJN-50	Ruminococcaceae bacterium HV4-5-B5C	Clostridiales bacterium
K03705 heat-inducible transcriptional repressor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	66	16	0	0	1	1681	0	0	0	0	0	0	0	0	1	18	0	5	0	0
K03706 transcriptional pleiotropic repressor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03707 thiaminase (transcriptional activator TenA) [EC:3.5.99.2]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03708 transcriptional regulator of stress and heat shock response	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	653	0	0	0	0	0	0	0	0	1	4	0	0	0	0
K03709 DtxR family transcriptional regulator, Mn-dependent transcriptional regulator	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	1	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03710 GntR family transcriptional regulator	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0
K03711 Fur family transcriptional regulator, ferric uptake regulator	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	50	0	77	0	0	2	1	0	0	0	0	16	11	0	2	0	0
K03713 MerR family transcriptional regulator, glutamine synthetase repressor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03716 spore photoproduct lyase [EC:4.1.99.14]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	25	0	0	0	0	0	0	0	0	16	0	0	6	0	0
K03718 Lrp/AsnC family transcriptional regulator, regulator for asnA, asnC and gidA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03719 Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	21	0	0	11	0	0
K03722 ATP-dependent DNA helicase DinG [EC:3.6.4.12]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	702	83	0	0	30	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0
K03723 transcription-repair coupling factor (superfamily II helicase) [EC:3.6.4.-]	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	427	98	0	0	9	0	0	0	0	0	0	0	0	0	14	30	0	16	0	0
K03727 ATP-dependent RNA helicase HelY [EC:3.6.4.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03733 integrase/recombinase XerC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
K03734 FAD:protein FMN transferase [EC:2.7.1.180]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	62	2	449	0	0	0	0	0	0	0	0	186	4	0	9	0	0
K03737 pyruvate-ferredoxin/flavodoxin oxidoreductase [EC:1.2.7.1 1.2.7.-]	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	3	0	3873	0	0	0	0	0	0	0	0	7	9	0	9	0	0
K03738 aldehyde:ferredoxin oxidoreductase [EC:1.2.7.5]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
K03739 membrane protein involved in D-alanine export	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	75	31	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
K03740 D-alanine transfer protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	521	35	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0
K03741 arsenate reductase (thioredoxin) [EC:1.20.4.4]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0
K03742 nicotinamide-nucleotide amidase [EC:3.5.1.42]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	2	2	2576	0	0	1	0	0	0	0	0	5	18	0	3	0	0
K03743 nicotinamide-nucleotide amidase [EC:3.5.1.42]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
K03744 LemA protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
K03750 molybdopterin molybdotransferase [EC:2.10.1.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	93	0	0	0	0	0	0	19	178	0	0	0	0
K03752 molybdenum cofactor guanylyltransferase [EC:2.7.7.77]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	49	0	0	0	0
K03753 molybdopterin-guanine dinucleotide biosynthesis adapter protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0
K03758 arginine:ornithine antiporter / lysine permease	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03761 MFS transporter, MHS family, alpha-ketoglutarate permease	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03763 DNA polymerase III subunit alpha, Gram-positive type [EC:2.7.7.7]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	439	68	0	2	9	3500	0	0	4	0	0	0	0	0	5	6	0	12	0	0
K03767 peptidyl-prolyl cis-trans isomerase A (cyclophilin A) [EC:5.2.1.8]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03768 peptidyl-prolyl cis-trans isomerase B (cyclophilin B) [EC:5.2.1.8]	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	2	150	3	0	0	1	25	0	0	4	0	0	0	0	0	3	1	0	1	0	0
K03770 peptidyl-prolyl cis-trans isomerase D [EC:5.2.1.8]	45	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03771 peptidyl-prolyl cis-trans isomerase SurA [EC:5.2.1.8]	0	0	0	0	0	0	1	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03773 FKBP-type peptidyl-prolyl cis-trans isomerase FklB [EC:5.2.1.8]	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03775 FKBP-type peptidyl-prolyl cis-trans isomerase SlyD [EC:5.2.1.8]	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03778 D-lactate dehydrogenase [EC:1.1.1.28]	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	44	0	0	0	1458	0	0	0	0	0	0	0	0	2	0	0	32	0	0
K03781 catalase [EC:1.11.1.6]	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03783 purine-nucleoside phosphorylase [EC:2.4.2.1]	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03785 3-dehydroquinate dehydratase I [EC:4.2.1.10]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	48	0	0	0	719	0	0	0	0	0	0	0	0	5	0	0	5	0	0
K03786 3-dehydroquinate dehydratase II [EC:4.2.1.10]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
K03787 5'-nucleotidase [EC:3.1.3.5]	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	22	0	1265	0	0	1	0	0	0	0	0	0	2	0	0	0	0
K03789 [ribosomal protein S18]-alanine N-acetyltransferase [EC:2.3.1.266]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	750	0	0	6	0	0	0	0	0	4	5	0	2	0	0
K03790 [ribosomal protein S5]-alanine N-acetyltransferase [EC:2.3.1.267]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	27	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03797 carboxyl-terminal processing protease [EC:3.4.21.102]	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	16	0	1876	0	0	2	0	0	0	0	0	0	40	0	6	0	0
K03798 cell division protease FtsH [EC:3.4.24.-]	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	151	7	0	33	15	353	0	0	0	0	0	0	0	0	24	5	0	2	0	0
K03799 heat shock protein HtpX [EC:3.4.24.-]	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	156	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03800 lipoate---protein ligase [EC:6.3.1.20]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	27	0	0	1	469	0	0	0	0	0	0	0	0	0	14	0	0	0	0
K03801 lipoyl(octanoyl) transferase [EC:2.3.1.181]	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03802 cyanophycin synthetase [EC:6.3.2.29 6.3.2.30]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3087	0	0	20	0	0	0	0	0	0	47	0	28	0	0
K03803 sigma-E factor negative regulatory protein RseC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	558	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03810 virulence factor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03811 nicotinamide mononucleotide transporter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03813 molybdenum transport protein [EC:2.4.2.-]	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03814 monofunctional glycosyltransferase [EC:2.4.1.129]	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03816 xanthine phosphoribosyltransferase [EC:2.4.2.22]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	53	12	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
K03817 ribosomal-protein-serine acetyltransferase [EC:2.3.1.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	25	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03820 apolipoprotein N-acyltransferase [EC:2.3.1.269]	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03823 phosphinothricin acetyltransferase [EC:2.3.1.183]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	37	7	0	0	0	0
K03825 putative acetyltransferase [EC:2.3.1.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
K03827 putative acetyltransferase [EC:2.3.1.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03832 periplasmic protein TonB	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03833 selenocysteine-specific elongation factor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	19	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
K03841 fructose-1,6-bisphosphatase I [EC:3.1.3.11]	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03855 ferredoxin like protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0
K03856 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	10	0	0	0	218	0	0	0	0	0	0	0	0	4	6	0	0	0	0
K03885 NADH dehydrogenase [EC:1.6.99.3]	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03892 ArsR family transcriptional regulator, arsenate/arsenite/antimonite-responsive transcriptional repressor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	33	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
K03923 modulator of drug activity B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03925 MraZ protein	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
K03928 carboxylesterase [EC:3.1.1.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03930 putative tributyrin esterase [EC:3.1.1.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03969 phage shock protein A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03973 phage shock protein C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03975 membrane-associated protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	3	0	0	0	0	0	3	0	0	0	0	0	0	0	6	0	0	0	0
K03976 Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase [EC:3.1.1.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	4	11	0	0	0	0
K03977 GTPase	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	629	0	0	15	0	0	0	0	0	0	7	0	0	0	0
K03978 GTP-binding protein	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	30	3	0	0	3	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
K03979 GTPase [EC:3.6.5.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	20	0	0	5	0	0	0	0	0	0	0	0	0	0	5	0	2	0	0
K03980 putative peptidoglycan lipid II flippase	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	221	1	0	0	0	0	0	0	10	0	0	0	0
K04023 ethanolamine transporter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
K04024 ethanolamine utilization protein EutJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1387	0	0	0	0	0	0	0	0	1	0	0	0	0	0
K04028 ethanolamine utilization protein EutN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	304	0	0	0	0	1	0	0	0	0	0	0	0	0	0
K04029 ethanolamine utilization protein EutP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2057	0	0	0	0	0	0	0	0	1	0	0	0	0	0
K04030 ethanolamine utilization protein EutQ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
K04031 ethanolamine utilization protein EutS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	570	2	0	0	0	0	0	0	0	0	0	0	0	0	0
K04041 fructose-1,6-bisphosphatase III [EC:3.1.3.11]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0
K04042 bifunctional UDP-N-acetylglucosamine pyrophosphorylase / Glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	51	0	1	1	1563	0	1	0	0	0	0	0	0	4	40	0	0	0	0
K04043 molecular chaperone DnaK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28	1	0	0	0	4	0	9	0	0	0	0	0	0	0	6	0	2	0	0
K04047 starvation-inducible DNA-binding protein	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K04061 flagellar biosynthesis protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	340	0	0	0	0	0	0	0	0	1	3	0	1	0	0
K04063 lipoyl-dependent peroxidase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	57	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K04066 primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:3.6.4.-]	0	0	0	0	0	0	5	0	0	0	0	0	0	0	2	1	413	49	0	0	2	1380	0	0	0	0	0	0	0	0	10	13	0	10	0	0
K04068 anaerobic ribonucleoside-triphosphate reductase activating protein [EC:1.97.1.4]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	27	0	0	1	252	0	0	0	0	0	0	0	0	3	0	0	4	0	0
K04069 pyruvate formate lyase activating enzyme [EC:1.97.1.4]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	2	31	1473	0	3	0	0	0	0	0	0	9	10	0	17	0	0
K04070 putative pyruvate formate lyase activating enzyme [EC:1.97.1.4]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	9	0	0
K04072 acetaldehyde dehydrogenase / alcohol dehydrogenase [EC:1.2.1.10 1.1.1.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	3	244	6	0	3	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	8
K04074 cell division initiation protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	17	0	0	0	0	0	6	1	0	0	0	0	0	1	10	0	0	0	0
K04075 tRNA(Ile)-lysidine synthase [EC:6.3.4.19]	4	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	575	74	0	0	0	0	0	0	1	0	0	0	0	0	8	16	0	5	0	0
K04076 ATP-dependent Lon protease [EC:3.4.21.53]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
K04077 chaperonin GroEL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	9	176	0	0	0	0	0	0	0	0	0	1	0	1	0	0
K04078 chaperonin GroES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
K04079 molecular chaperone HtpG	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	291	0	0	8	0	0	0	0	0	1	16	0	2	0	0
K04083 molecular chaperone Hsp33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	27	19	0	0	0	897	0	0	8	0	0	0	0	0	0	4	0	0	0	0
K04084 thiol:disulfide interchange protein DsbD [EC:1.8.1.8]	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K04086 ATP-dependent Clp protease ATP-binding subunit ClpL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K04094 methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase [EC:2.1.1.74]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
K04095 cell filamentation protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0
K04096 DNA processing protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	250	27	0	0	2	521	0	0	4	0	0	0	0	0	7	5	0	6	0	0
K04477 putative hydrolase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
K04485 DNA repair protein RadA/Sms	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	1	668	0	0	0	0	0	0	0	0	1	14	0	2	0	0
K04486 histidinol-phosphatase (PHP family) [EC:3.1.3.15]	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	674	0	1	0	0	0	0	0	0	6	10	0	4	0	0
K04487 cysteine desulfurase [EC:2.8.1.7]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	85	0	0	3	0	646	0	3	0	0	0	0	0	0	4	5	0	1	0	0
K04488 nitrogen fixation protein NifU and related proteins	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	15	0	0	0	211	0	0	1	0	0	0	0	0	0	0	0	0	0	0
K04516 chorismate mutase [EC:5.4.99.5]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K04517 prephenate dehydrogenase [EC:1.3.1.12]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	102	0	1359	0	0	0	0	0	0	0	0	1	31	0	3	0	0
K04518 prephenate dehydratase [EC:4.2.1.51]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0
K04562 flagellar biosynthesis protein FlhG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	909	0	0	0	0	0	0	0	0	0	12	0	0	0	0
K04564 superoxide dismutase, Fe-Mn family [EC:1.15.1.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	75	0	0	0	0	577	0	1	8	0	0	0	0	0	1	0	0	5	0	0
K04565 superoxide dismutase, Cu-Zn family [EC:1.15.1.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
K04567 lysyl-tRNA synthetase, class II [EC:6.1.1.6]	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	3	0	491	0	0	0	0	0	0	0	0	1	8	0	2	0	0
K04651 hydrogenase nickel incorporation protein HypA/HybF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0
K04653 hydrogenase expression/formation protein HypC	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0
K04654 hydrogenase expression/formation protein HypD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	583	0	0	0	0	0
K04655 hydrogenase expression/formation protein HypE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1158	0	0	0	0	0	0	0	0	799	0	0	0	0	0
K04656 hydrogenase maturation protein HypF	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0
K04720 threonine-phosphate decarboxylase [EC:4.1.1.81]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0
K04749 anti-sigma B factor antagonist	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
K04750 PhnB protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
K04751 nitrogen regulatory protein P-II 1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	0	0	0	0	0	0	0	0	0	7	0	4	0	0
K04757 serine/threonine-protein kinase RsbW [EC:2.7.11.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
K04758 ferrous iron transport protein A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	567	0	0	0	0	0	0	0	0	9	0	0	0	2	0
K04759 ferrous iron transport protein B	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1602	0	1	0	0	0	0	0	0	157	17	0	36	1	0
K04763 integrase/recombinase XerD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	221	22	0	0	0	0	0	40	0	0	0	0	0	0	2	9	0	4	0	0
K04767 acetoin utilization protein AcuB	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0
K04769 AbrB family transcriptional regulator, stage V sporulation protein T	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	484	0	0	0	0	0	0	0	0	0	4	0	2	0	0
